21554,879.0,1
2619,nan,0
9277,61635.0,0
52451,2323.0,0
52451,9680.0,0
52451,169731.0,0
52451,44683.0,0
10053,32187.0,1
10053,477400.0,1
10564,1986.0,1
10564,63913.0,1
10705,13439.0,1
12155,574219.0,1
12155,24488.0,1
12155,480070.0,1
12155,692.0,1
251,469446.0,0
9444,13698.0,1
9444,432556.0,1
769,428871.0,0
12227,39894.0,0
96721,8365.0,0
96721,79005.0,0
9654,71084.0,0
9654,567598.0,0
98,9784.0,0
98,34128168.0,0
10699,16892.0,0
10699,249339.0,0
1883,56837.0,0
9350,182855.0,0
91739,51435.0,0
91739,26381.0,0
10655,29339.0,0
864,532908.0,0
854,994480.0,0
8850,32192.0,0
2636,41486.0,0
597,86433.0,1
597,35797635.0,1
39437,9978.0,1
39437,740.0,1
11667,79686.0,1
12106,65323.0,0
13498,55679.0,1
13498,61600.0,1
10530,560829.0,1
77866,1599.0,1
77866,69965.0,1
197,32708456.0,0
1710,41088.0,0
38363,9397.0,1
38363,28639.0,1
9089,12414.0,1
524,284881.0,0
8844,975177.0,1
11827,38847.0,0
161070,1425.0,0
664,894092.0,1
602,977377.0,1
9802,305085.0,0
11543,81224.0,0
12123,52489.0,0
11229,22476.0,1
38223,46859.0,1
3573,61185.0,1
16052,166815.0,1
4232,478172.0,1
10357,180546.0,1
415,554057.0,0
10603,545794.0,1
686,203673.0,1
2649,141686.0,0
6623,45594.0,0
9313,318955.0,0
8966,4194.0,1
8966,625821.0,1
1389,59749.0,0
9320,42936.0,1
24428,42936.0,0
9631,130367.0,0
36647,499581.0,0
10220,78147.0,0
8741,148609.0,0
4518,63398.0,1
10683,41707.0,1
9423,20131.0,0
9430,50230.0,1
2112,98929.0,0
2112,216.0,0
38809,209.0,1
38809,5434.0,1
16406,33931.0,1
1439,75154.0,0
14181,46902.0,0
243,211641.0,0
1272,7003.0,0
1272,168264.0,0
2024,423024.0,0
2360,11521.0,1
2310,10358.0,1
2310,339082.0,1
4951,32104911.0,1
2046,50956.0,0
2046,50972.0,0
9740,403002.0,1
18734,7486.0,0
9397,258975.0,1
9397,2480.0,1
9799,1043882.0,0
676,905352.0,0
1933,344256.0,1
9637,408580.0,1
320,105176.0,0
320,9093.0,0
12454,5232.0,1
8198,10677.0,0
11547,250166.0,1
11547,659.0,1
12146,49875.0,1
587,498181.0,0
594,407867.0,0
14177,65149.0,1
11096,278247.0,1
10012,55916.0,1
11459,203360.0,1
1640,442173.0,1
10048,76675.0,0
9913,192239.0,1
11460,436157.0,1
398,115881.0,0
1833,341054.0,1
25,392719.0,0
11400,148074.0,0
1887,262438.0,1
14799,19784.0,1
8390,140213.0,1
8909,1546021.0,0
6615,105665.0,1
8338,61717.0,1
13448,531659.0,0
7980,373624.0,1
8848,253887.0,1
12797,432916.0,0
3580,227027.0,1
16995,124258.0,1
12133,365512.0,0
11887,354020.0,1
7978,223175.0,0
10198,261055.0,1
13812,881919.0,1
10315,152381.0,0
11324,2373625.0,0
22832,189759.0,0
11323,359235.0,0
16996,465945.0,1
22972,152535.0,0
16899,29378.0,1
29427,199107.0,1
29427,9970.0,1
12244,282084.0,0
18487,662560.0,0
22051,24580.0,0
37707,251884.0,1
22897,225228.0,1
24021,333701.0,1
48289,35874.0,1
26171,91926.0,0
39800,6229.0,1
39800,156.0,1
23169,411586.0,1
32823,213677.0,0
22881,431681.0,0
59440,59171.0,0
27576,200594.0,1
7445,194449.0,1
7445,4121.0,1
20352,267208.0,1
23483,285351.0,0
34653,58164.0,0
34813,144557.0,0
44115,95757.0,0
76203,139962.0,0
10096,653610.0,1
1911,117919.0,0
3021,745356.0,1
14902,8472.0,0
3981,350.0,0
3981,629064.0,0
14161,508140.0,0
470,210470.0,0
1429,80242.0,0
10468,319705.0,1
170,482136.0,1
584,32791717.0,0
136400,109397.0,0
1271,1434714.0,0
4513,458851.0,0
62206,46964.0,0
6957,103.0,0
109410,119509.0,0
64686,61989.0,0
40807,86636.0,0
1824,32700188.0,0
3682,31426.0,0
3489,103906.0,0
65,32167884.0,0
8224,137856.0,0
48231,27636.0,0
81390,2773.0,1
11036,597.0,0
11036,31656590.0,0
12403,161390.0,0
12573,63001.0,0
34544,199293.0,0
2841,65371.0,1
2755,90655.0,0
122906,57594.0,1
72331,242433.0,0
3049,33204120.0,0
4688,333564.0,1
75674,80426.0,0
10117,11062.0,0
2907,315126.0,1
38050,104592.0,0
144340,33528.0,1
16614,252853.0,0
11692,32647.0,0
82700,121821.0,0
10436,23859.0,1
26428,21907.0,0
644,413913.0,0
20737,347262.0,0
9772,378783.0,0
813,291579.0,0
24424,7058.0,0
13751,84680.0,1
149,148280.0,0
812,59029.0,0
812,939481.0,0
348,459198.0,1
23706,465570.0,1
786,324861.0,1
2043,174142.0,1
279,180009.0,1
14,660221.0,1
838,64509.0,0
73,479510.0,0
168672,175696.0,1
13496,44253.0,0
2105,33781574.0,0
9087,55037.0,1
1359,304125.0,0
11449,360707.0,1
10065,360707.0,1
11449,86843.0,1
10065,86843.0,1
86837,20847.0,0
24684,54891.0,1
9535,224563.0,0
44629,29796.0,0
703,153566.0,1
55420,18967.0,1
44009,20662.0,1
9906,88904.0,0
9989,46277.0,0
13435,47211.0,0
28,285747.0,0
568,432793.0,1
50357,42442.0,0
14191,296529.0,1
68734,208433.0,1
95,909501.0,0
4597,205084.0,0
766,218491.0,0
51052,40451.0,0
2898,378560.0,1
9691,60245.0,0
4347,227029.0,1
59678,33898.0,1
152737,39107.0,1
818,32935203.0,0
816,848165.0,0
817,942182.0,0
6972,261474.0,0
19995,1381988.0,0
2567,207396.0,0
19255,59411.0,1
8780,374653.0,1
105,1094056.0,0
165,749814.0,1
196,694374.0,0
52449,84835.0,1
17113,8330.0,1
1969,24927.0,1
9034,44751.0,1
46829,18435.0,1
3175,44969.0,0
272,1114302.0,0
414,608810.0,0
44943,93646.0,0
44833,456521.0,0
4953,205259.0,0
1907,217252.0,0
38117,58076.0,0
84175,39289.0,0
15940,3185.0,1
109491,3185.0,1
15940,44368.0,1
109491,44368.0,1
453,490713.0,0
10020,759862.0,1
10020,86026.0,1
2977,135475.0,1
10202,216448.0,1
4011,916690.0,1
76,73271.0,0
80,70918.0,0
55347,25135.0,0
492,262430.0,1
13785,56396.0,1
16363,15488.0,1
90,377477.0,0
96,276170.0,0
306,204982.0,0
9722,215412.0,1
5722,8104.0,1
1649,230355.0,0
71,280530.0,1
45958,21365.0,0
9075,37460.0,1
855,472948.0,0
44214,177713.0,1
68818,2248.0,0
36586,450699.0,0
78,337214.0,0
9955,1402970.0,1
2667,401780.0,1
11072,218254.0,0
1372,568615.0,0
168705,135971.0,0
11690,68375.0,0
4133,384764.0,0
9266,371390.0,1
160588,48998.0,1
98369,12750.0,1
11001,201534.0,0
46705,59087.0,0
525,255830.0,0
11507,8496.0,0
13053,315167.0,1
8968,261583.0,0
4995,189331.0,0
8374,335352.0,0
22821,111439.0,0
496,1204572.0,0
9303,33376.0,1
2501,965350.0,0
2502,708619.0,0
55831,1485.0,1
226,69938.0,1
62177,279048.0,1
9767,450300.0,0
9270,105620.0,0
11932,364190.0,0
10521,375984.0,1
55721,161459.0,1
1265,468456.0,1
5902,43200.0,0
688,48135.0,1
634,495808.0,1
9801,408255.0,1
29963,11386.0,1
1588,767619.0,1
142,519655.0,0
13072,17346.0,1
26390,101078.0,0
21755,91191.0,0
310,33024215.0,1
7350,271509.0,0
9464,34072.0,0
10206,335065.0,1
9487,982261.0,1
70074,27815.0,0
42297,66025.0,1
4944,187669.0,0
20770,40877.0,1
1954,623190.0,0
9894,471287.0,0
40932,3079.0,1
22074,70692.0,0
1771,188705.0,0
109424,152261.0,0
920,877830.0,0
49013,103439.0,0
28355,67744.0,1
45324,11571.0,0
8839,381016.0,1
8358,743669.0,0
640,748577.0,0
24662,11149.0,1
314,274505.0,1
14195,9625.0,1
9759,78775.0,1
10560,104250.0,1
23759,47710.0,0
118,32495606.0,1
8669,105087.0,0
37950,92330.0,0
6538,226355.0,1
4327,729048.0,1
2255,197002.0,1
93856,141874.0,0
1574,439404.0,1
7443,548624.0,1
9693,530774.0,1
10585,267373.0,1
10585,5792.0,1
11186,125671.0,1
392,328854.0,1
76726,115767.0,0
2454,552816.0,1
10140,157324.0,1
2789,329497.0,0
42884,862072.0,1
42884,77617.0,1
921,282137.0,0
11247,31659732.0,1
60421,5436.0,1
13600,64164.0,1
42819,2889.0,1
13853,6795.0,1
18823,56796.0,0
18823,283823.0,0
57165,158072.0,0
2292,285302.0,0
2295,285761.0,0
10731,55707.0,1
840,141910.0,0
2288,242321.0,1
83542,187533.0,1
109451,123841.0,0
7191,420051.0,1
9603,555735.0,1
7214,406635.0,1
11156,40115.0,1
2289,209859.0,1
1538,364059.0,0
62835,161955.0,0
873,180804.0,1
1701,417177.0,0
9387,131245.0,0
37430,131245.0,0
9387,49060.0,0
37430,49060.0,0
9610,60554.0,0
10329,60479.0,0
8834,158781.0,0
1985,217564.0,1
561,468257.0,0
39538,83701.0,1
592,34993.0,0
45094,32756.0,1
23742,488990.0,0
14836,384449.0,1
9341,100661.0,1
101173,13607.0,0
45272,32971.0,1
49849,104623.0,0
6282,698900.0,0
10623,81024.0,0
9100,259826.0,1
1948,442840.0,0
9671,254335.0,0
34152,11358.0,1
146,427240.0,1
796,436291.0,1
11386,31780.0,0
4922,690447.0,0
39053,44599.0,0
591,761284.0,0
10708,472572.0,1
16,57710.0,1
16857,16393.0,0
10027,92668.0,0
10027,283.0,0
9480,468380.0,0
2666,153406.0,0
10727,81458.0,0
35056,230423.0,1
924,403866.0,1
923,403866.0,0
435,32749429.0,1
19901,209120.0,0
16642,16243.0,1
9571,236146.0,1
43935,15321.0,0
207,306889.0,0
22971,619005.0,0
10913,16550.0,0
2196,65033.0,1
2196,102951.0,1
9374,174052.0,1
10483,207634.0,0
9275,59899.0,0
540,22082.0,1
8656,340688.0,1
13813,251277.0,1
1422,737217.0,0
9392,207279.0,1
93456,369617.0,1
68684,11352.0,1
44040,67002.0,1
1813,230351.0,1
1696,112285.0,1
13025,27214.0,1
33217,103424.0,1
36669,430161.0,0
562,573311.0,1
1573,414701.0,0
1572,411459.0,0
13776,9479.0,0
38778,119406.0,0
17654,1178265.0,0
8271,1452492.0,1
9424,45275.0,0
68718,428344.0,0
9053,472662.0,1
62837,45352.0,0
9923,247049.0,1
9923,55.0,1
138697,76412.0,0
141,30984568.0,0
46261,897.0,1
12103,52817.0,1
8814,333510.0,0
13460,84755.0,1
14359,162437.0,1
10808,436838.0,1
16871,847066.0,1
69668,29655.0,1
6171,132338.0,0
49049,153503.0,1
64690,118225.0,0
10490,60225.0,1
13497,322146.0,0
41733,125381.0,0
8467,1028126.0,0
13027,307302.0,0
2252,149169.0,1
37735,128857.0,1
38167,100372.0,1
522,107157.0,1
12201,542453.0,0
162,1032683.0,1
9367,54713.0,0
9451,61720.0,1
14442,340582.0,1
68724,162765.0,1
11688,450236.0,1
4523,407478.0,1
80274,118421.0,0
9798,372945.0,0
409,81629.0,1
116711,101924.0,1
7299,268066.0,0
2486,519365.0,0
985,57378.0,0
462,418554.0,1
1687,22536.0,0
107846,58658.0,0
16358,8972.0,1
8413,67794.0,1
9454,452140.0,1
45658,21282.0,0
45153,8287.0,1
8643,376498.0,1
9552,419995.0,1
17182,19230.0,1
345,192430.0,1
9276,186730.0,0
5854,7531.0,1
9738,759102.0,0
9738,137562.0,0
275,233942.0,1
13804,491390.0,0
82992,348559.0,1
51497,139528.0,1
41283,1223.0,0
41283,45315.0,0
1878,279219.0,0
1610,166713.0,1
881,325257.0,0
10288,49236.0,0
18,587094.0,0
550,1092514.0,0
9532,483410.0,0
9358,449555.0,1
9286,538594.0,1
55779,52068.0,0
19912,603714.0,1
12,33356856.0,0
866,465352.0,1
1368,138979.0,0
2925,62587.0,1
24469,14095.0,1
535,79114.0,1
1551,62878.0,1
1551,11685.0,1
87502,153198.0,0
11866,59175.0,0
9315,496854.0,1
9574,623640.0,0
11619,249687.0,0
13956,6933.0,0
790,228575.0,1
791,228575.0,1
790,49403.0,1
791,49403.0,1
44944,28990.0,1
10390,43516.0,0
1729,326688.0,0
9870,641342.0,1
13,1244237.0,0
12193,254515.0,1
5,55581.0,0
22824,171696.0,1
62214,67621.0,0
1051,44226.0,0
1360,54012.0,0
4488,228895.0,0
13207,228895.0,0
4488,221361.0,0
13207,221361.0,0
9725,68308.0,0
755,273624.0,0
768,203174.0,0
11499,109771.0,0
10183,85860.0,1
20829,844988.0,0
926,224124.0,0
18501,251878.0,0
3131,294037.0,0
82682,128209.0,0
401,330026.0,1
782,208586.0,0
1956,9611.0,0
44718,21842.0,0
24584,8071.0,0
1548,73413.0,1
620,119037.0,0
4421,159912.0,1
72559,199061.0,1
14869,995900.0,0
3558,242586.0,1
49730,75355.0,1
17680,33122.0,0
2176,58199.0,1
9504,40916.0,0
9625,20787.0,0
238,732931.0,0
929,302817.0,0
929,176284.0,0
4771,209797.0,1
39037,2501.0,1
801,131361.0,0
489,364382.0,0
5279,48456.0,1
13223,332242.0,0
49047,302684.0,0
621,1161119.0,1
40805,116318.0,0
44912,149152.0,0
497,813410.0,0
927,451477.0,0
9434,72979.0,1
137,416342.0,0
38365,270679.0,1
109418,180859.0,0
1975,253374.0,1
43090,1401.0,0
48988,58131.0,0
11281,76931.0,1
12621,17653.0,1
8960,556991.0,0
50456,72396.0,1
1248,549917.0,0
2652,105867.0,1
11282,324178.0,1
25941,42663.0,0
672,1150581.0,1
674,34153607.0,0
767,1558838.0,1
675,2332946.0,1
673,1167820.0,1
70435,43252.0,0
10935,5428.0,0
13403,49682.0,1
1487,458858.0,0
1487,4073.0,0
9003,69537.0,1
152601,100892.0,0
37583,732.0,1
11970,388724.0,1
11970,102500.0,1
10184,433978.0,1
44835,19543.0,0
12535,15254.0,0
11560,38854.0,1
11901,35895.0,0
50875,2758.0,1
8009,135281.0,1
2268,350530.0,1
8618,35447.0,0
8488,32624083.0,0
7453,233646.0,0
1620,306370.0,0
10439,346210.0,1
8326,211899.0,0
9383,366669.0,1
11375,49604.0,0
771,1026303.0,0
772,909290.0,0
18923,11013.0,0
13700,32227.0,1
879,731010.0,0
50359,107347.0,0
9715,61054.0,1
51540,106578.0,1
1690,471001.0,0
4638,565552.0,0
10074,304379.0,0
23048,166974.0,0
76492,151218.0,1
590,85880.0,1
12620,211365.0,1
11093,42481.0,1
9919,802193.0,0
10191,312342.0,1
10658,55503.0,0
9292,44207.0,1
11934,43179.0,0
44826,82683.0,0
1927,428868.0,0
1669,172547.0,0
10476,120142.0,0
6479,1129654.0,1
41110,16322.0,1
46529,145551.0,0
1599,175438.0,1
3597,446657.0,1
16538,1551163.0,0
8952,88806.0,0
2048,998644.0,0
8427,78634.0,0
425,1134717.0,0
13374,210895.0,1
2832,190732.0,0
109431,192659.0,0
13816,27731.0,1
9685,44308.0,0
1491,417138.0,0
41201,417138.0,0
37958,68312.0,0
4965,7368.0,0
8321,112630.0,0
1901,65227.0,0
14585,7805.0,0
10944,12805.0,1
49530,69368.0,0
27205,569611.0,0
9806,32604129.0,1
217,1320350.0,0
89,768092.0,0
87,716416.0,0
16869,775048.0,0
2309,166681.0,1
388,351339.0,0
49018,130571.0,1
91586,91722.0,0
5915,179280.0,0
23082,667149.0,0
22954,211875.0,0
10386,204671.0,0
1726,1082059.0,0
10138,480154.0,1
68721,484450.0,0
43923,34067.0,0
75780,115924.0,0
81005,92495.0,0
9667,78951.0,0
184,215077.0,1
11470,71470.0,1
18892,56591.0,1
578,943886.0,0
2294,304154.0,1
8922,391994.0,1
11351,357019.0,1
19994,358945.0,1
9279,228470.0,0
49529,114504.0,1
58233,38615.0,0
19366,71525.0,1
88751,9286.0,0
88751,256282.0,0
24803,363421.0,1
8247,321296.0,0
57119,19545.0,1
1444,46856.0,1
14873,21712.0,0
7326,549320.0,1
329,1070290.0,1
50546,88473.0,0
9007,541425.0,1
1885,316241.0,1
38575,316241.0,0
1885,282946.0,1
38575,282946.0,0
11232,189831.0,0
59859,112730.0,1
74725,9709.0,0
49021,32396.0,0
64689,121346.0,0
1495,365371.0,0
11184,34214.0,1
2140,66273.0,0
15647,16545.0,1
7979,239954.0,0
9476,378526.0,0
4964,2084809.0,1
13811,431605.0,0
9470,227891.0,0
9502,585078.0,0
49444,145245.0,1
2118,150547.0,0
9697,419547.0,0
2044,429887.0,0
10196,321915.0,0
746,39840.0,0
38358,73333.0,1
17379,412.0,1
17379,372960.0,1
616,391950.0,0
36811,20681.0,1
11051,35845.0,0
137093,53988.0,0
22803,517202.0,0
4836,147878.0,0
73532,7321.0,0
8698,422479.0,0
11287,366863.0,1
8835,972165.0,1
1656,455117.0,0
22894,312684.0,1
11774,485171.0,1
82695,265055.0,1
41402,66819.0,0
13310,61248.0,0
941,344379.0,0
1251,341026.0,0
37056,258090.0,0
87827,169021.0,0
421,210100.0,0
60420,19403.0,1
11544,466971.0,1
51876,108172.0,0
72976,245692.0,1
50348,68543.0,0
1440,95435.0,1
773,426942.0,1
9678,460296.0,0
8545,12701.0,1
1571,1859709.0,0
100,308007.0,0
10803,44694.0,0
11412,62253.0,0
1830,389972.0,0
2157,173846.0,1
508,31626919.0,1
76996,698.0,1
186,336771.0,0
23631,109530.0,1
106747,36479.0,1
953,86.0,0
80321,256494.0,0
46138,19304.0,1
10761,399396.0,0
334,192792.0,0
7303,467592.0,1
11086,58095.0,0
9942,91119.0,0
2293,220078.0,0
132232,143726.0,1
9895,203443.0,0
44754,7742.0,1
50839,19915.0,0
436,39713.0,1
75,436369.0,1
50321,27695.0,0
50837,19349.0,1
9342,375206.0,0
8619,140973.0,0
116,250601.0,1
603,33324202.0,1
604,942408.0,1
605,791907.0,1
13051,230514.0,1
10894,30110.0,1
1382,46660.0,1
10625,32167706.0,1
57120,9286.0,0
11260,159837.0,0
1597,1056433.0,0
38055,208449.0,0
62215,44455.0,1
77,380531.0,0
1904,464828.0,1
607,1049123.0,0
608,925896.0,0
10313,239040.0,0
8838,53629.0,0
4566,299888.0,0
59436,82318.0,1
9013,24898.0,0
10414,278405.0,0
10139,177935.0,0
70,404846.0,1
180,481256.0,0
14292,56979.0,0
12412,16877.0,0
25189,9503.0,1
62764,146160.0,0
1493,975475.0,1
13967,332601.0,1
954,867099.0,0
2067,53535.0,0
5876,198238.0,1
11820,208208.0,1
60308,91461.0,0
23685,47257.0,0
480,27583.0,1
504,84704.0,1
9297,199528.0,1
43933,41481.0,0
585,1254638.0,0
762,644462.0,0
17431,100576.0,0
83666,139436.0,1
9312,311583.0,0
9823,88172.0,1
37080,6949.0,1
824,505093.0,1
2022,738305.0,0
58224,68301.0,0
788,1029182.0,1
10674,611371.0,0
1018,188972.0,1
612,330101.0,0
10437,122146.0,0
11172,514838.0,0
11648,197834.0,0
11240,7151.0,0
8346,765047.0,1
14435,9328.0,0
10377,109298.0,0
9709,11606.0,1
9824,133225.0,0
11191,43796.0,1
322,203319.0,1
9353,417196.0,0
8193,789688.0,0
129670,44735.0,1
1642,102452.0,1
10774,36290.0,1
42188,37819.0,1
62838,81304.0,1
11025,84014.0,0
43539,51567.0,1
12182,189207.0,1
1593,723930.0,1
377,415210.0,0
377,199735.0,0
10488,181184.0,1
10197,109383.0,0
6977,398687.0,0
3638,394534.0,1
41630,89083.0,1
9701,93127.0,1
1259,77748.0,1
509,508329.0,1
75656,179084.0,0
33511,41223.0,0
134,256512.0,0
75612,163164.0,0
161,32601771.0,0
83860,32458.0,1
1542,325654.0,0
117263,148511.0,0
5723,190990.0,0
38448,20533.0,1
510,279404.0,0
54054,36855.0,1
7484,468577.0,0
8675,52463.0,0
12610,62651.0,0
12184,205203.0,1
27581,160419.0,0
59968,40692.0,1
6950,104818.0,1
68726,193782.0,0
134374,85402.0,0
14202,55299.0,0
19898,104803.0,0
4547,235765.0,1
1417,636214.0,1
23827,273803.0,0
41436,102941.0,1
72571,74694.0,1
82990,117971.0,1
77174,83029.0,0
88042,61569.0,1
119283,35714.0,1
39513,330533.0,1
72359,17501.0,0
10013,34777.0,1
98548,31924.0,1
76285,103720.0,1
1427,266442.0,1
2011,50387.0,1
1817,410681.0,0
473,108417.0,0
1550,29474.0,1
10189,302286.0,0
58,1847651.0,0
1865,199489.0,0
22,33125722.0,0
2787,278555.0,1
114150,126975.0,1
16866,357039.0,0
792,239684.0,0
5255,241905.0,0
9336,194499.0,0
10306,17713.0,1
23963,7488.0,0
503,342047.0,0
33788,8212.0,1
9922,55581.0,0
6435,206377.0,1
106,388815.0,0
169,139012.0,0
49526,132164.0,1
9963,468834.0,1
1124,550735.0,0
114,32709375.0,1
14337,46406.0,0
9837,200401.0,0
9543,436767.0,0
2493,527286.0,0
9880,757799.0,1
146233,108042.0,1
10765,35923.0,1
9777,88761.0,1
9777,5350.0,1
32144,68917.0,0
680,1126774.0,1
1402,563231.0,0
10764,431599.0,0
1165,175549.0,0
1165,22.0,0
11979,259785.0,1
64499,18331.0,1
27585,31806.0,1
9555,23751.0,1
14976,37817.0,1
30890,11337.0,0
7341,49958.0,1
1578,131125.0,0
85,825919.0,0
380,313931.0,0
4599,137297.0,1
38843,65243.0,1
44896,119999.0,0
2062,1071863.0,0
10212,21454.0,0
1677,214472.0,0
8055,206850.0,0
39254,211798.0,0
30309,10708.0,1
72431,47413.0,0
9533,275418.0,0
8870,48332.0,0
48572,15420.0,1
6278,132228.0,0
1245,24288.0,0
10637,578045.0,0
13820,31730.0,0
641,328118.0,1
500,445913.0,0
1576,446471.0,1
1577,407890.0,1
7737,390490.0,1
47760,6296.0,1
2621,46895.0,0
4148,106826.0,1
87421,97259.0,0
565,32459459.0,1
10320,400176.0,1
46195,90196.0,0
49524,82304.0,0
81188,124130.0,0
61791,448951.0,0
10501,62430.0,0
8367,334677.0,0
9928,241054.0,0
80585,209562.0,1
36685,366265.0,0
2085,192193.0,0
1809,50621.0,0
104,144105.0,0
146238,43036.0,0
2109,902153.0,1
11545,186046.0,0
32646,110304.0,1
72387,110304.0,0
112949,76005.0,1
16155,2626.0,0
84332,46805.0,1
8272,135312.0,1
9816,31845749.0,1
13193,111595.0,1
140823,111378.0,1
857,992700.0,0
176,852554.0,0
215,32524689.0,0
3509,140027.0,0
4256,804280.0,1
424,411166.0,1
1584,32784354.0,0
22538,141148.0,1
4233,412433.0,1
4234,404683.0,1
9647,77410.0,1
13156,65663.0,0
12837,111779.0,1
1586,429024.0,0
39486,49936.0,1
16320,313112.0,1
16320,1311.0,1
9400,55046.0,1
11321,636497.0,1
86838,129908.0,0
4564,463849.0,1
37786,324230.0,1
1412,32565.0,0
11826,38562.0,0
1934,226892.0,1
9889,621158.0,1
76025,31256.0,0
6038,334736.0,0
8584,414892.0,0
11770,69294.0,0
10555,682728.0,0
13537,22946.0,0
747,498111.0,1
278,885508.0,0
10528,769180.0,0
13075,37564.0,0
9655,607559.0,0
694,481016.0,0
7485,456462.0,0
2610,68078.0,0
10802,56806.0,1
808,1378744.0,0
809,34232524.0,1
810,2218576.0,1
10192,352806.0,0
109421,865.0,1
109421,69679.0,1
9675,197597.0,1
13059,9733.0,0
13059,14685.0,0
2675,921131.0,0
274,846418.0,1
588,367014.0,1
82693,260175.0,1
17834,55273.0,1
35,1823188.0,1
187,32222563.0,1
14411,56409.0,0
82507,79557.0,0
10188,188637.0,1
745,1036418.0,0
5137,119107.0,1
37724,373527.0,0
42684,67255.0,0
14022,10296.0,1
2668,606912.0,1
10215,62395.0,1
9035,102831.0,1
12405,1155518.0,0
14662,8871.0,1
11551,123428.0,0
20862,10368.0,1
7516,338124.0,0
326,463518.0,1
107,394243.0,0
11888,129751.0,0
58595,410054.0,1
2103,47888.0,0
17332,263336.0,0
6964,207949.0,0
39210,27369.0,0
16633,32961.0,0
10214,38590.0,0
62677,2472.0,1
27022,142485.0,0
43959,41627.0,1
45612,125373.0,0
9473,415591.0,0
4723,27009.0,1
2300,655357.0,0
957,434942.0,0
2539,200911.0,1
10336,186093.0,1
9348,49588.0,0
1637,668638.0,1
7459,401314.0,1
10153,58504.0,0
557,34297354.0,0
558,1151886.0,0
122081,62222.0,1
12079,56673.0,1
10535,37897.0,0
10054,427343.0,1
9488,126247.0,1
23172,106240.0,1
